team,year,meet,host,venue,atbyu,vsbyu,POC,black,athlete,vault,bars,beam,floor,ND,ifND,VTjudge1,VTjudge2,UBjudge1,UBjudge2,BBjudge1,BBjudge2,FXjudge1,FXjudge2,VTjudge3,VTjudge4,UBjudge3,UBjudge4,BBjudge3,BBjudge4,FXjudge3,FXjudge4,VTjudge5,VTjudge6,UBjudge5,UBjudge6,BBjudge5,BBjudge6,FXjudge5,FXjudge6
Boise State,2022,6,Southern Utah,America First Event Center,0,0,0,0,Talia Little,.,9.825,9.85,.,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,1,0,Emily Lopez,9.875,9.95,9.6,.,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,1,0,Emma Loyim,.,.,.,8.9,0.3,1,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,0,0,Hope Masiado,9.8,.,9.65,9.85,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,0,0,Elaina McGovern,.,.,.,9.875,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,0,0,Emily Muhlenhaupt,.,9.95,9.35,.,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,0,0,Maddi Nilson,9.825,9.125,.,.,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,0,0,Blake Pascal,.,.,.,9.825,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,0,0,Adriana Popp,.,.,9.825,9.575,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,0,0,Samantha Smith,9.725,.,.,.,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
